71.596;23.495;2.652;14.362;8.604;0.166;0.020;17.494;0.288;0.387;0.000;28.059;0.223;0.002;11.447;0.371;0.002;18.571;0.000;0.002;284984;10554;3980.449;107472.122
71.607;23.355;2.652;15.891;8.382;0.175;0.020;17.449;0.259;0.361;0.000;27.159;0.216;0.002;11.394;0.370;0.002;18.315;0.000;0.002;285264;10565;3983.730;107560.716
71.565;23.334;2.651;14.834;8.347;0.167;0.018;17.386;0.249;0.353;0.000;27.817;0.215;0.002;11.648;0.373;0.002;18.585;0.000;0.002;282667;10469;3949.784;106644.180
71.489;23.495;2.648;14.660;8.726;0.166;0.020;17.358;0.254;0.357;0.000;27.820;0.227;0.002;11.361;0.370;0.002;18.673;0.000;0.002;282240;10453;3948.042;106597.146
71.583;23.346;2.651;14.198;8.306;0.168;0.019;17.384;0.273;0.372;0.000;28.487;0.223;0.002;11.577;0.394;0.002;18.591;0.000;0.002;283551;10501;3961.148;106951.000
71.542;23.480;2.650;16.082;8.457;0.167;0.020;17.161;0.255;0.357;0.000;27.143;0.233;0.002;11.511;0.365;0.002;18.241;0.000;0.002;284932;10553;3982.711;107533.192
71.640;23.440;2.653;14.715;8.383;0.170;0.020;17.457;0.269;0.383;0.000;28.034;0.219;0.002;11.428;0.374;0.002;18.538;0.000;0.002;282648;10468;3945.370;106524.990
71.605;23.324;2.652;16.757;8.257;0.162;0.019;17.005;0.262;0.355;0.000;27.130;0.231;0.002;11.199;0.367;0.002;18.248;0.000;0.002;285735;10582;3990.417;107741.272
71.575;23.359;2.651;15.429;8.468;0.170;0.019;17.467;0.261;0.357;0.000;27.225;0.229;0.002;11.342;0.370;0.002;18.656;0.000;0.002;283951;10516;3967.198;107114.336
71.531;23.403;2.649;16.100;8.333;0.176;0.019;17.240;0.256;0.353;0.000;27.668;0.222;0.002;11.007;0.364;0.002;18.255;0.000;0.002;284098;10522;3971.673;107235.159
71.515;23.401;2.649;17.147;8.392;0.164;0.020;17.046;0.276;0.379;0.000;26.584;0.224;0.002;11.195;0.364;0.002;18.205;0.000;0.002;284951;10553;3984.474;107580.785
71.584;23.447;2.651;15.394;8.437;0.172;0.020;17.237;0.269;0.377;0.000;27.309;0.216;0.002;11.389;0.369;0.002;18.804;0.000;0.002;284166;10524;3969.687;107181.536
71.706;23.464;2.656;16.664;8.119;0.165;0.020;17.299;0.262;0.359;0.000;27.058;0.224;0.002;11.101;0.376;0.002;18.346;0.000;0.002;284917;10552;3973.417;107282.265
71.525;23.475;2.649;15.306;8.377;0.168;0.019;17.122;0.267;0.371;0.000;28.310;0.219;0.002;11.013;0.376;0.002;18.446;0.000;0.002;281641;10431;3937.685;106317.485
71.653;23.430;2.654;16.733;8.237;0.172;0.022;17.206;0.254;0.352;0.000;27.168;0.226;0.002;11.138;0.361;0.002;18.123;0.000;0.002;283140;10486;3951.532;106691.367
71.644;23.522;2.653;16.459;8.136;0.168;0.020;17.151;0.266;0.357;0.000;27.203;0.214;0.002;11.389;0.373;0.002;18.256;0.000;0.002;284970;10554;3977.579;107394.642
71.657;23.411;2.654;16.251;8.259;0.173;0.019;17.293;0.258;0.355;0.000;26.845;0.220;0.002;11.177;0.376;0.002;18.768;0.000;0.002;284728;10545;3973.504;107284.609
71.641;23.523;2.653;16.798;8.142;0.168;0.020;17.055;0.249;0.347;0.000;27.060;0.225;0.002;11.280;0.376;0.002;18.271;0.000;0.002;285060;10557;3979.008;107433.228
71.454;23.454;2.646;16.733;8.343;0.163;0.019;17.495;0.253;0.353;0.000;26.884;0.224;0.002;11.072;0.364;0.002;18.089;0.000;0.002;283859;10513;3972.632;107261.072
71.469;23.384;2.647;15.017;8.534;0.165;0.024;17.276;0.257;0.359;0.000;27.748;0.231;0.002;11.473;0.370;0.002;18.538;0.000;0.002;283913;10515;3972.524;107258.142
71.862;23.575;2.662;15.368;8.275;0.168;0.019;17.436;0.260;0.362;0.000;27.700;0.214;0.002;11.146;0.387;0.002;18.657;0.000;0.002;282911;10478;3936.864;106295.336
71.507;23.393;2.648;17.126;8.456;0.164;0.020;16.895;0.259;0.362;0.000;26.587;0.219;0.002;11.307;0.376;0.002;18.222;0.000;0.002;286350;10605;4004.506;108121.654
71.707;23.481;2.656;15.724;8.164;0.174;0.023;17.266;0.255;0.351;0.000;27.375;0.219;0.002;11.369;0.360;0.002;18.714;0.000;0.002;285297;10566;3978.633;107423.101
71.564;23.412;2.651;15.610;8.219;0.162;0.019;16.994;0.256;0.354;0.000;28.014;0.214;0.002;11.301;0.366;0.002;18.483;0.000;0.002;284978;10554;3982.127;107517.420
71.569;23.423;2.651;16.104;8.211;0.168;0.019;17.520;0.244;0.347;0.000;27.032;0.212;0.002;11.270;0.420;0.002;18.446;0.000;0.002;283132;10486;3956.082;106814.227
71.460;23.381;2.647;16.974;8.304;0.161;0.020;17.072;0.279;0.385;0.000;27.116;0.212;0.002;11.000;0.359;0.002;18.112;0.000;0.002;283895;10514;3972.780;107265.062
71.453;23.334;2.646;16.294;8.432;0.169;0.019;16.977;0.270;0.366;0.000;26.900;0.250;0.002;11.447;0.369;0.002;18.499;0.000;0.002;285007;10555;3988.752;107696.293
