19.391;6.855;1.385;15.177;8.795;0.323;0.049;17.530;0.501;0.718;0.000;25.075;0.373;0.003;12.129;0.745;0.004;18.569;0.000;0.005;144861;10347;7470.482;104586.751
19.430;6.871;1.388;16.270;8.943;0.321;0.050;16.945;0.482;0.681;0.000;25.190;0.371;0.003;11.649;0.713;0.004;18.371;0.000;0.005;147916;10565;7612.721;106578.098
19.373;6.837;1.384;16.106;9.234;0.342;0.052;17.522;0.505;0.707;0.000;24.705;0.364;0.003;11.478;0.717;0.004;18.252;0.000;0.005;147281;10520;7602.413;106433.785
19.421;6.946;1.387;15.305;8.848;0.322;0.049;17.610;0.567;0.731;0.000;24.553;0.364;0.004;11.712;0.748;0.004;19.176;0.000;0.005;149144;10653;7679.707;107515.894
19.420;6.838;1.387;15.865;8.884;0.318;0.052;17.392;0.503;0.701;0.000;25.074;0.366;0.004;11.835;0.774;0.004;18.220;0.000;0.005;147047;10503;7572.015;106008.206
19.430;6.889;1.388;16.239;8.957;0.317;0.053;17.017;0.520;0.725;0.000;24.861;0.362;0.004;12.186;0.705;0.003;18.043;0.000;0.005;150693;10763;7755.614;108578.594
19.498;6.923;1.393;15.769;8.620;0.319;0.057;17.035;0.499;0.716;0.000;25.681;0.372;0.003;11.547;0.726;0.004;18.642;0.000;0.005;146832;10488;7530.549;105427.690
19.437;6.979;1.388;15.071;8.702;0.320;0.049;17.324;0.493;0.722;0.000;25.714;0.383;0.004;11.806;0.760;0.004;18.638;0.000;0.005;146231;10445;7523.145;105324.024
19.474;6.973;1.391;15.718;8.693;0.322;0.067;17.641;0.580;0.746;0.000;25.073;0.381;0.005;11.817;0.716;0.004;18.227;0.000;0.006;149517;10679;7677.807;107489.297
19.467;6.923;1.391;16.650;8.724;0.320;0.088;17.175;0.546;0.741;0.000;24.536;0.371;0.004;11.535;0.727;0.004;18.571;0.000;0.005;149167;10654;7662.370;107273.183
19.503;6.987;1.393;15.016;8.874;0.321;0.051;17.431;0.502;0.706;0.000;25.461;0.359;0.004;11.912;0.715;0.004;18.636;0.000;0.005;148311;10593;7604.520;106463.281
19.457;6.832;1.390;15.764;9.195;0.336;0.054;17.495;0.558;0.746;0.000;24.992;0.369;0.004;11.532;0.711;0.004;18.232;0.000;0.005;149372;10669;7676.985;107477.785
19.375;6.831;1.384;15.844;9.083;0.320;0.053;17.272;0.523;0.711;0.000;24.907;0.368;0.003;11.529;0.728;0.004;18.646;0.000;0.005;147668;10547;7621.574;106702.032
19.363;6.853;1.383;16.141;8.833;0.332;0.052;17.368;0.498;0.701;0.000;24.879;0.370;0.003;11.687;0.709;0.004;18.416;0.000;0.005;150076;10719;7750.673;108509.415
