14.158;7.107;1.180;16.431;9.634;0.404;0.063;17.659;0.514;0.741;0.000;24.315;0.401;0.004;11.072;0.892;0.005;17.855;0.000;0.006;121786;10148;8601.964;103223.574
14.151;7.173;1.179;16.061;9.481;0.380;0.067;17.908;0.565;0.769;0.000;24.307;0.399;0.005;11.286;0.870;0.005;17.887;0.000;0.006;125516;10459;8870.022;106440.259
14.173;7.141;1.181;16.511;9.283;0.369;0.069;17.689;0.601;0.789;0.000;24.290;0.407;0.005;11.268;0.787;0.004;17.917;0.000;0.005;127094;10591;8967.337;107608.047
14.184;7.138;1.182;15.975;9.350;0.376;0.064;18.029;0.564;0.799;0.000;23.813;0.411;0.004;11.106;0.812;0.004;18.681;0.000;0.005;123839;10319;8730.954;104771.446
14.192;7.134;1.183;16.432;8.759;0.363;0.071;18.289;0.548;0.780;0.000;23.767;0.413;0.006;11.683;0.814;0.007;18.054;0.000;0.007;124550;10379;8776.264;105315.169
14.159;7.168;1.180;16.858;9.148;0.402;0.064;18.540;0.543;0.758;0.000;23.476;0.404;0.004;11.113;0.891;0.004;17.785;0.000;0.005;123366;10280;8713.208;104558.495
14.257;7.167;1.188;16.516;9.127;0.405;0.063;18.121;0.578;0.788;0.000;23.748;0.405;0.005;11.224;0.813;0.005;18.193;0.000;0.005;124641;10386;8742.453;104909.440
14.184;7.110;1.182;17.070;9.092;0.368;0.065;17.449;0.540;0.757;0.000;23.361;0.400;0.005;11.342;0.832;0.005;18.703;0.000;0.005;126791;10565;8938.741;107264.897
14.210;7.133;1.184;16.434;9.674;0.377;0.061;17.470;0.614;0.793;0.000;24.239;0.409;0.005;11.110;0.795;0.004;18.003;0.000;0.005;125638;10469;8841.762;106101.145
14.154;7.116;1.179;17.752;9.398;0.371;0.062;17.367;0.571;0.780;0.000;23.986;0.404;0.005;11.013;0.797;0.004;17.480;0.000;0.005;125537;10461;8869.551;106434.607
14.214;7.170;1.185;15.927;9.276;0.371;0.077;18.576;0.650;0.831;0.000;24.216;0.408;0.004;11.073;0.847;0.004;17.729;0.000;0.005;127689;10640;8983.094;107797.124
14.194;7.126;1.183;17.043;9.052;0.369;0.061;18.305;0.597;0.787;0.000;23.522;0.402;0.005;10.996;0.923;0.005;17.924;0.000;0.006;125762;10480;8860.429;106325.144
