35.156;16.527;1.850;15.130;8.657;0.237;0.035;17.750;0.366;0.544;0.000;26.466;0.294;0.003;11.295;0.543;0.003;18.670;0.000;0.004;195634;10296;5564.680;105728.929
35.167;16.565;1.851;16.673;8.944;0.236;0.032;17.511;0.365;0.507;0.000;25.670;0.284;0.003;11.300;0.506;0.002;17.962;0.000;0.003;198924;10469;5656.512;107473.727
35.173;16.513;1.851;15.769;8.574;0.238;0.032;17.492;0.376;0.510;0.000;26.514;0.297;0.003;11.366;0.548;0.003;18.272;0.000;0.003;199035;10475;5658.731;107515.890
35.097;16.519;1.847;18.014;8.442;0.229;0.032;17.290;0.390;0.527;0.000;25.027;0.286;0.003;10.987;0.514;0.003;18.250;0.000;0.003;199205;10484;5675.867;107841.468
35.130;16.514;1.849;16.187;8.827;0.238;0.033;17.439;0.356;0.501;0.000;26.501;0.288;0.003;11.223;0.513;0.002;17.884;0.000;0.003;198546;10449;5651.811;107384.409
35.069;16.436;1.846;16.765;8.907;0.235;0.034;17.455;0.379;0.512;0.000;25.840;0.291;0.003;11.171;0.514;0.002;17.888;0.000;0.004;198742;10460;5667.118;107675.240
35.222;16.419;1.854;16.546;8.876;0.232;0.033;17.404;0.363;0.499;0.000;25.696;0.302;0.003;11.518;0.490;0.002;18.030;0.000;0.003;198822;10464;5644.772;107250.669
35.110;16.525;1.848;17.142;8.506;0.234;0.038;17.327;0.359;0.510;0.000;26.070;0.280;0.003;11.006;0.531;0.002;17.987;0.000;0.003;197207;10379;5616.912;106721.319
35.105;16.456;1.848;17.065;8.878;0.231;0.033;17.265;0.376;0.508;0.000;25.905;0.310;0.003;11.353;0.501;0.002;17.565;0.000;0.003;199933;10522;5695.291;108210.525
35.061;16.408;1.845;16.746;8.610;0.233;0.033;17.727;0.364;0.502;0.000;26.076;0.308;0.003;11.324;0.516;0.002;17.551;0.000;0.003;197714;10406;5639.205;107144.890
35.224;16.429;1.854;17.632;8.638;0.238;0.035;17.406;0.357;0.503;0.000;25.684;0.293;0.003;10.954;0.528;0.002;17.724;0.000;0.003;196861;10361;5588.860;106188.331
35.177;16.433;1.851;16.436;8.833;0.236;0.032;17.628;0.378;0.521;0.000;25.681;0.300;0.003;11.351;0.518;0.002;18.074;0.000;0.003;199925;10522;5683.415;107984.884
35.048;16.467;1.845;14.999;8.774;0.237;0.033;17.821;0.372;0.511;0.000;26.878;0.290;0.003;11.285;0.513;0.002;18.277;0.000;0.003;198671;10456;5668.528;107702.030
35.134;16.552;1.849;16.090;8.835;0.233;0.032;17.682;0.386;0.512;0.000;26.514;0.290;0.003;11.209;0.511;0.002;17.695;0.000;0.003;200170;10535;5697.325;108249.174
35.102;16.502;1.847;15.347;8.983;0.238;0.034;17.762;0.382;0.515;0.000;26.614;0.313;0.003;11.277;0.501;0.003;18.023;0.000;0.004;199891;10520;5694.567;108196.780
35.071;16.525;1.846;16.702;8.650;0.232;0.031;17.489;0.354;0.510;0.000;26.253;0.284;0.003;11.019;0.521;0.002;17.943;0.000;0.003;196957;10366;5615.945;106702.957
35.100;16.439;1.847;15.785;8.769;0.236;0.032;17.818;0.393;0.529;0.000;26.609;0.285;0.002;11.027;0.536;0.002;17.970;0.000;0.003;200290;10541;5706.292;108419.539
35.177;16.543;1.851;15.828;8.701;0.235;0.032;17.633;0.382;0.519;0.000;26.102;0.292;0.003;11.721;0.536;0.002;18.009;0.000;0.003;197437;10391;5612.694;106641.178
35.217;16.557;1.854;17.673;8.650;0.236;0.033;17.310;0.382;0.525;0.000;25.485;0.281;0.002;11.058;0.536;0.002;17.820;0.000;0.003;197522;10395;5608.644;106564.245
