28.279;8.282;1.663;14.722;8.946;0.273;0.038;17.255;0.422;0.589;0.000;26.746;0.326;0.002;11.776;0.563;0.003;18.332;0.000;0.004;179020;10530;6330.463;107617.876
28.237;8.200;1.661;14.781;8.731;0.267;0.037;17.284;0.423;0.583;0.000;27.027;0.337;0.003;11.895;0.573;0.003;18.049;0.000;0.004;179314;10547;6350.336;107955.719
28.285;8.189;1.664;16.441;8.649;0.267;0.037;16.798;0.413;0.565;0.000;26.339;0.325;0.003;11.543;0.562;0.003;18.050;0.000;0.004;178538;10502;6312.214;107307.645
28.307;8.230;1.665;15.843;8.617;0.262;0.039;17.040;0.428;0.575;0.000;26.456;0.331;0.003;11.661;0.565;0.003;18.169;0.000;0.004;180836;10637;6388.473;108604.045
28.336;8.273;1.667;14.770;8.998;0.274;0.038;17.145;0.403;0.567;0.000;27.048;0.324;0.003;11.942;0.563;0.003;17.915;0.000;0.004;180091;10593;6355.477;108043.109
28.254;8.303;1.662;15.362;8.812;0.269;0.038;17.201;0.425;0.584;0.000;26.123;0.325;0.003;11.946;0.596;0.003;18.305;0.000;0.004;177840;10461;6294.232;107001.952
28.233;8.173;1.661;15.817;8.875;0.280;0.039;17.179;0.424;0.592;0.000;26.142;0.323;0.003;11.905;0.575;0.003;17.836;0.000;0.004;178484;10499;6321.826;107471.038
28.205;8.271;1.659;14.403;8.637;0.268;0.039;17.542;0.427;0.585;0.000;26.749;0.326;0.003;12.172;0.575;0.003;18.264;0.000;0.004;179110;10535;6350.232;107953.937
28.336;8.199;1.667;14.282;8.788;0.265;0.043;17.435;0.392;0.559;0.000;27.484;0.332;0.003;11.866;0.595;0.003;17.946;0.000;0.004;174947;10291;6174.106;104959.803
28.302;8.283;1.665;15.999;8.632;0.265;0.039;17.059;0.460;0.598;0.000;26.174;0.333;0.003;11.807;0.579;0.003;18.042;0.000;0.004;180320;10607;6371.296;108312.024
28.196;8.227;1.659;15.135;8.523;0.264;0.038;17.638;0.433;0.588;0.000;26.730;0.329;0.003;11.750;0.576;0.003;17.983;0.000;0.004;179025;10530;6349.344;107938.843
28.230;8.254;1.661;16.693;8.702;0.264;0.037;16.887;0.417;0.568;0.000;25.630;0.322;0.003;11.558;0.556;0.003;18.353;0.000;0.004;178497;10499;6323.047;107491.802
28.295;8.163;1.664;16.895;8.913;0.262;0.039;16.833;0.425;0.583;0.000;25.478;0.314;0.003;11.737;0.568;0.003;17.939;0.000;0.004;176561;10385;6240.025;106080.430
28.205;8.244;1.659;16.655;8.937;0.282;0.039;17.135;0.429;0.580;0.000;25.797;0.319;0.003;11.603;0.560;0.003;17.651;0.000;0.004;179272;10545;6355.974;108051.556
28.276;8.187;1.663;15.896;8.583;0.263;0.041;17.097;0.445;0.597;0.000;26.077;0.350;0.003;11.936;0.574;0.003;18.127;0.000;0.005;179214;10542;6338.030;107746.506
28.317;8.256;1.666;16.780;8.727;0.262;0.039;16.990;0.401;0.561;0.000;25.667;0.326;0.003;11.661;0.570;0.003;18.003;0.000;0.004;176168;10362;6221.271;105761.602
28.301;8.199;1.665;16.609;8.790;0.268;0.038;16.864;0.442;0.588;0.000;25.900;0.325;0.003;11.568;0.573;0.003;18.022;0.000;0.004;181212;10659;6402.946;108850.074
