0.004518
0.002166
0.002661
0.002186
0.004169
0.002742
0.002113
0.003685
0.002636
0.002666
0.003227
0.002618
0.003693
0.003282
0.002979
0.003792
0.003972
0.003768
0.003203
0.003349
0.002516
0.002644
0.003027
0.002756
0.002687
0.003068
0.002467
0.002558
0.002060
