0.002401
0.002799
0.002358
0.002401
0.003778
0.002508
0.002917
0.002668
0.002473
0.003967
0.002309
0.003530
0.002862
0.003161
0.003466
0.002440
0.003076
0.003515
0.003522
0.003531
0.003441
0.001960
0.008012
0.005323
0.002624
0.001427
0.002958
0.003500
0.002682
0.001865
