0.004071
0.003434
0.002391
0.003273
0.003215
0.002363
0.002596
0.003533
0.002310
0.002466
0.003050
0.002720
0.005106
0.003084
0.003270
0.004737
0.005195
0.004252
0.004141
0.003981
0.003785
0.002460
0.010330
0.002275
0.002021
0.002845
0.002427
0.002529
0.002504
