49.340;17.215;2.902;16.856;8.281;0.152;0.023;17.065;0.247;0.329;0.000;28.116;0.196;0.002;10.989;0.301;0.002;17.437;0.000;0.002;180735;10631;3663.051;109891.536
49.393;17.126;2.905;16.595;8.261;0.152;0.022;17.227;0.252;0.335;0.000;27.703;0.201;0.002;11.398;0.316;0.002;17.529;0.000;0.002;178071;10474;3605.182;108155.469
49.464;17.275;2.910;15.816;8.460;0.150;0.022;17.270;0.237;0.331;0.000;27.909;0.197;0.002;11.511;0.323;0.002;17.767;0.000;0.002;175424;10319;3546.488;106394.652
49.340;17.392;2.902;14.920;8.533;0.149;0.022;17.301;0.245;0.328;0.000;28.467;0.198;0.002;11.247;0.344;0.008;18.233;0.000;0.002;177546;10443;3598.437;107953.104
49.378;17.178;2.905;16.486;8.560;0.150;0.022;17.129;0.220;0.314;0.000;27.425;0.195;0.002;11.347;0.341;0.002;17.804;0.000;0.002;175134;10302;3546.823;106404.702
49.512;17.228;2.912;15.313;8.372;0.149;0.022;17.325;0.251;0.341;0.000;28.314;0.214;0.002;11.349;0.318;0.002;18.025;0.000;0.002;178621;10507;3607.599;108227.974
49.501;17.187;2.912;17.181;8.187;0.156;0.022;17.264;0.235;0.328;0.000;27.290;0.208;0.002;11.228;0.306;0.002;17.587;0.000;0.002;176944;10408;3574.546;107236.371
49.391;17.246;2.905;15.997;8.490;0.149;0.023;17.280;0.236;0.324;0.000;27.603;0.212;0.002;11.353;0.342;0.002;17.983;0.000;0.002;175051;10297;3544.216;106326.478
49.443;17.258;2.908;15.948;8.361;0.147;0.021;17.221;0.208;0.309;0.000;28.385;0.209;0.002;11.278;0.312;0.002;17.594;0.000;0.002;174527;10266;3529.870;105896.104
49.453;17.167;2.909;17.947;8.377;0.152;0.022;16.815;0.219;0.328;0.000;26.945;0.196;0.002;10.963;0.309;0.002;17.720;0.000;0.002;175457;10321;3547.950;106438.496
49.430;17.271;2.908;15.686;8.325;0.148;0.022;17.171;0.263;0.366;0.000;28.244;0.206;0.002;11.344;0.315;0.002;17.903;0.000;0.002;175161;10303;3543.596;106307.875
49.352;17.153;2.903;16.267;8.344;0.155;0.026;17.123;0.207;0.304;0.000;28.178;0.205;0.002;11.325;0.317;0.002;17.542;0.000;0.002;175784;10340;3561.822;106854.645
49.344;17.166;2.903;17.136;8.113;0.147;0.027;17.359;0.208;0.304;0.000;27.460;0.193;0.002;11.171;0.310;0.002;17.566;0.000;0.002;173084;10181;3507.688;105230.626
49.403;17.270;2.906;15.648;8.598;0.149;0.021;17.252;0.215;0.318;0.000;27.949;0.200;0.002;11.343;0.315;0.002;17.976;0.000;0.002;173570;10210;3513.354;105400.620
49.287;17.220;2.899;16.878;8.367;0.148;0.022;17.366;0.217;0.318;0.000;27.198;0.207;0.002;11.158;0.331;0.002;17.783;0.000;0.002;174069;10239;3531.742;105952.270
49.519;17.198;2.913;15.128;8.439;0.152;0.021;17.111;0.211;0.310;0.000;28.703;0.215;0.002;11.276;0.314;0.002;18.110;0.000;0.002;175509;10324;3544.304;106329.111
49.476;17.334;2.910;15.434;8.308;0.147;0.022;17.376;0.207;0.315;0.000;28.104;0.195;0.002;11.317;0.327;0.002;18.240;0.000;0.002;175098;10299;3539.080;106172.396
49.277;17.107;2.899;16.892;8.255;0.147;0.023;17.204;0.208;0.304;0.000;27.882;0.198;0.002;11.182;0.325;0.002;17.372;0.000;0.002;173814;10224;3527.307;105819.199
49.487;17.179;2.911;15.433;8.515;0.161;0.023;17.511;0.212;0.318;0.000;27.669;0.202;0.002;11.541;0.337;0.002;18.070;0.000;0.002;175574;10327;3547.880;106436.408
49.409;17.269;2.906;15.680;8.334;0.146;0.022;16.997;0.208;0.301;0.000;28.227;0.193;0.002;11.436;0.349;0.002;18.099;0.000;0.002;173396;10199;3509.408;105282.234
49.446;17.264;2.909;15.699;8.349;0.148;0.021;17.274;0.211;0.310;0.000;27.972;0.205;0.002;11.426;0.344;0.002;18.034;0.000;0.002;174681;10275;3532.742;105982.249
49.563;17.157;2.915;15.414;8.423;0.149;0.021;17.143;0.253;0.339;0.000;28.601;0.226;0.002;11.408;0.324;0.002;17.691;0.000;0.002;175165;10303;3534.204;106026.113
49.283;17.264;2.899;17.769;8.394;0.146;0.022;17.056;0.209;0.309;0.000;26.796;0.192;0.002;10.994;0.312;0.002;17.793;0.000;0.002;174043;10237;3531.515;105945.462
49.469;17.183;2.910;16.190;8.310;0.149;0.022;17.320;0.260;0.355;0.000;27.507;0.198;0.002;11.223;0.332;0.002;18.125;0.000;0.002;179449;10555;3627.495;108824.854
49.515;17.252;2.913;15.639;8.197;0.148;0.022;17.388;0.243;0.327;0.000;28.173;0.206;0.002;11.539;0.308;0.002;17.802;0.000;0.002;177152;10420;3577.759;107332.768
49.327;17.169;2.902;17.525;8.150;0.146;0.023;17.006;0.236;0.324;0.000;27.224;0.203;0.002;11.336;0.308;0.002;17.505;0.000;0.002;176316;10371;3574.408;107232.228
49.349;17.276;2.903;15.695;8.313;0.156;0.022;17.290;0.249;0.341;0.000;28.160;0.215;0.002;11.591;0.310;0.002;17.650;0.000;0.002;177359;10432;3593.950;107818.503
49.417;17.103;2.907;16.512;8.355;0.154;0.023;17.106;0.248;0.331;0.000;27.680;0.209;0.002;11.205;0.306;0.002;17.864;0.000;0.002;178725;10513;3616.654;108499.612
49.321;17.098;2.901;16.816;8.177;0.147;0.022;17.172;0.241;0.329;0.000;27.988;0.193;0.002;11.185;0.308;0.002;17.416;0.000;0.002;177394;10434;3596.735;107902.061
49.289;17.226;2.899;15.359;8.550;0.153;0.022;17.443;0.244;0.343;0.000;28.174;0.212;0.002;11.184;0.307;0.002;18.003;0.000;0.002;175626;10330;3563.181;106895.428
