65.926;20.432;2.997;16.648;7.927;0.148;0.020;17.124;0.240;0.322;0.000;27.170;0.191;0.002;10.927;0.375;0.002;18.901;0.000;0.002;235212;10691;3567.797;107033.905
65.904;20.488;2.996;17.377;8.042;0.142;0.018;16.877;0.217;0.307;0.000;26.924;0.204;0.002;10.992;0.343;0.002;18.551;0.000;0.002;233044;10592;3536.113;106083.384
65.869;20.434;2.994;15.929;7.933;0.143;0.018;17.355;0.232;0.320;0.000;28.036;0.194;0.002;10.840;0.346;0.002;18.647;0.000;0.002;234292;10649;3556.945;106708.352
65.904;20.423;2.996;16.278;8.019;0.155;0.019;17.063;0.219;0.310;0.000;27.471;0.197;0.002;11.079;0.355;0.002;18.828;0.000;0.002;232378;10562;3525.983;105779.489
66.092;20.456;3.004;15.678;8.194;0.149;0.018;17.135;0.234;0.318;0.000;27.682;0.206;0.002;11.060;0.345;0.002;18.973;0.000;0.002;235486;10703;3562.991;106889.742
65.895;20.352;2.995;18.077;8.121;0.149;0.020;16.888;0.214;0.305;0.000;25.955;0.193;0.002;11.086;0.342;0.002;18.642;0.000;0.002;232894;10586;3534.297;106028.919
65.813;20.424;2.991;17.292;8.153;0.148;0.019;16.810;0.230;0.315;0.000;26.338;0.199;0.002;11.320;0.355;0.002;18.813;0.000;0.002;233181;10599;3543.093;106292.789
65.940;20.377;2.997;15.635;8.288;0.145;0.019;17.011;0.231;0.320;0.000;27.501;0.203;0.001;11.069;0.360;0.002;19.211;0.000;0.002;234122;10641;3550.556;106516.674
65.866;20.483;2.994;16.597;8.216;0.147;0.018;17.221;0.238;0.327;0.000;26.852;0.199;0.002;10.937;0.350;0.002;18.891;0.000;0.002;231392;10517;3513.088;105392.642
66.036;20.425;3.002;15.922;8.205;0.149;0.019;17.123;0.225;0.311;0.000;27.305;0.189;0.002;11.095;0.356;0.002;19.093;0.000;0.002;234094;10640;3544.937;106348.106
65.961;20.526;2.998;15.948;7.914;0.143;0.019;17.008;0.252;0.328;0.000;27.573;0.198;0.002;11.052;0.364;0.002;19.195;0.000;0.002;237072;10776;3594.130;107823.906
65.892;20.361;2.995;16.436;8.158;0.145;0.020;16.828;0.242;0.321;0.000;27.544;0.206;0.002;11.219;0.353;0.002;18.521;0.000;0.002;237189;10781;3599.659;107989.772
65.946;20.406;2.998;15.505;8.171;0.145;0.019;17.214;0.238;0.329;0.000;27.616;0.200;0.002;11.229;0.364;0.002;18.963;0.000;0.002;234122;10641;3550.218;106506.546
65.907;20.338;2.996;17.478;8.317;0.145;0.018;17.038;0.243;0.328;0.000;26.635;0.191;0.002;10.811;0.345;0.002;18.444;0.000;0.002;235048;10684;3566.349;106990.484
66.099;20.444;3.004;15.709;8.205;0.146;0.018;17.082;0.210;0.302;0.000;27.816;0.198;0.002;11.213;0.363;0.002;18.733;0.000;0.002;229420;10428;3470.865;104125.941
66.174;20.477;3.008;15.906;8.268;0.151;0.019;16.893;0.216;0.312;0.000;27.767;0.197;0.002;11.128;0.355;0.002;18.780;0.000;0.002;230048;10456;3476.414;104292.406
65.818;20.486;2.992;17.778;8.035;0.145;0.018;16.839;0.210;0.313;0.000;26.433;0.201;0.002;11.038;0.356;0.002;18.623;0.000;0.002;231366;10516;3515.248;105457.439
65.916;20.480;2.996;17.833;8.058;0.142;0.019;17.041;0.210;0.306;0.000;26.237;0.197;0.002;11.020;0.359;0.002;18.571;0.000;0.002;232612;10573;3528.934;105868.026
66.113;20.509;3.005;15.474;8.153;0.145;0.020;17.223;0.213;0.309;0.000;27.561;0.201;0.002;11.346;0.380;0.002;18.968;0.000;0.002;230096;10458;3480.340;104410.208
65.986;20.445;2.999;17.307;8.176;0.149;0.019;16.785;0.210;0.308;0.000;27.022;0.194;0.002;10.801;0.373;0.002;18.650;0.000;0.002;230311;10468;3490.292;104708.763
65.973;20.466;2.999;15.403;8.172;0.145;0.045;16.879;0.206;0.301;0.000;28.241;0.208;0.002;11.246;0.362;0.002;18.786;0.000;0.002;231574;10526;3510.121;105303.620
65.962;20.413;2.998;18.055;7.877;0.142;0.018;16.668;0.220;0.313;0.000;26.480;0.193;0.002;11.063;0.355;0.007;18.603;0.000;0.002;233482;10612;3539.670;106190.106
65.991;20.560;3.000;15.772;8.214;0.146;0.018;16.771;0.208;0.302;0.000;28.248;0.187;0.002;11.067;0.385;0.002;18.672;0.000;0.002;229292;10422;3474.619;104238.572
66.012;20.451;3.001;16.799;7.856;0.141;0.019;17.105;0.224;0.311;0.000;27.063;0.209;0.002;11.134;0.354;0.002;18.780;0.000;0.002;233782;10626;3541.483;106244.500
65.935;20.504;2.997;17.885;7.867;0.143;0.019;16.590;0.214;0.304;0.000;27.124;0.192;0.002;10.668;0.353;0.002;18.635;0.000;0.002;227901;10359;3456.426;103692.771
66.001;20.367;3.000;15.812;7.974;0.146;0.020;17.119;0.219;0.324;0.000;27.530;0.218;0.002;11.233;0.349;0.002;19.050;0.000;0.002;233709;10623;3540.978;106229.338
65.952;20.492;2.998;16.302;8.008;0.147;0.018;17.099;0.262;0.348;0.000;27.375;0.200;0.002;11.098;0.366;0.002;18.771;0.000;0.002;233238;10601;3536.481;106094.438
65.985;20.461;2.999;17.647;7.888;0.142;0.019;16.681;0.232;0.315;0.000;26.763;0.187;0.001;11.042;0.357;0.002;18.721;0.000;0.002;233885;10631;3544.506;106335.171
