23.650;8.585;2.956;16.693;8.317;0.156;0.033;16.995;0.234;0.322;0.000;27.928;0.198;0.002;11.200;0.346;0.002;17.569;0.000;0.003;82566;10320;3491.232;104736.974
23.625;8.461;2.953;17.756;7.974;0.153;0.034;16.409;0.237;0.359;0.000;28.439;0.199;0.002;10.695;0.316;0.002;17.421;0.000;0.003;83396;10424;3529.992;105899.764
23.564;8.531;2.945;15.485;8.354;0.157;0.032;17.080;0.220;0.322;0.000;28.605;0.200;0.002;11.189;0.328;0.002;18.018;0.000;0.003;81298;10162;3450.161;103504.820
23.666;8.562;2.958;17.531;7.897;0.154;0.032;17.024;0.213;0.316;0.000;27.387;0.198;0.002;10.823;0.332;0.002;18.085;0.000;0.003;81038;10129;3424.177;102725.307
23.604;8.486;2.950;16.710;8.444;0.167;0.033;16.871;0.229;0.317;0.000;27.649;0.198;0.002;11.251;0.323;0.002;17.799;0.000;0.003;81298;10162;3444.289;103328.668
23.590;8.583;2.949;16.815;8.183;0.156;0.033;16.755;0.218;0.337;0.000;28.467;0.198;0.002;11.223;0.324;0.002;17.284;0.000;0.003;82813;10351;3510.450;105313.490
23.567;8.471;2.946;16.644;8.108;0.153;0.034;16.790;0.214;0.332;0.000;28.487;0.198;0.002;10.891;0.321;0.002;17.819;0.000;0.003;82373;10296;3495.321;104859.644
23.594;8.545;2.949;17.695;8.240;0.158;0.033;16.732;0.215;0.334;0.000;26.753;0.196;0.002;11.263;0.354;0.002;18.020;0.000;0.003;82363;10295;3490.834;104725.007
23.575;8.475;2.947;16.883;8.507;0.158;0.033;16.851;0.233;0.340;0.000;28.061;0.197;0.002;10.914;0.320;0.002;17.493;0.000;0.003;81340;10167;3450.326;103509.783
23.556;8.466;2.944;16.296;8.231;0.155;0.042;16.959;0.217;0.330;0.000;28.553;0.210;0.002;11.256;0.344;0.002;17.399;0.000;0.003;83391;10423;3540.166;106204.991
23.621;8.578;2.953;15.217;8.570;0.165;0.032;17.466;0.254;0.342;0.000;28.924;0.203;0.002;11.090;0.316;0.002;17.412;0.000;0.003;82801;10350;3505.376;105161.268
23.719;8.465;2.965;16.763;8.087;0.160;0.033;16.653;0.213;0.325;0.000;28.184;0.200;0.002;11.164;0.343;0.002;17.866;0.000;0.003;81918;10239;3453.710;103611.315
23.575;8.633;2.947;15.648;8.153;0.159;0.032;17.065;0.220;0.323;0.000;28.598;0.203;0.002;11.077;0.340;0.002;18.172;0.000;0.003;82514;10314;3500.086;105002.585
23.559;8.610;2.945;15.026;8.418;0.161;0.032;17.126;0.252;0.362;0.000;28.299;0.200;0.002;11.536;0.345;0.002;18.233;0.000;0.003;81540;10192;3461.049;103831.478
