8.769;5.850;2.923;15.921;8.478;0.174;0.066;17.769;0.279;0.417;0.000;28.869;0.211;0.003;10.972;0.313;0.003;16.518;0.000;0.004;29860;9953;3405.140;102154.193
8.729;5.710;2.910;17.388;8.376;0.172;0.066;17.518;0.220;0.346;0.000;27.702;0.215;0.003;10.998;0.355;0.003;16.630;0.000;0.003;30100;10033;3448.199;103445.956
8.695;5.775;2.898;16.299;8.499;0.175;0.068;17.777;0.292;0.446;0.000;28.116;0.211;0.002;11.100;0.320;0.003;16.685;0.000;0.004;30314;10104;3486.197;104585.924
8.815;5.781;2.938;16.651;8.551;0.170;0.065;17.573;0.259;0.386;0.000;28.106;0.205;0.003;11.200;0.336;0.002;16.483;0.000;0.004;29652;9884;3363.954;100918.614
8.742;5.864;2.914;15.019;8.736;0.175;0.070;18.170;0.268;0.395;0.000;28.449;0.218;0.002;11.263;0.319;0.002;16.904;0.000;0.003;30103;10034;3443.663;103309.898
8.853;5.931;2.951;15.896;8.180;0.172;0.068;17.626;0.220;0.470;0.000;28.488;0.209;0.002;11.047;0.360;0.003;17.247;0.000;0.004;30058;10019;3395.070;101852.090
8.739;5.784;2.913;15.374;8.579;0.176;0.067;17.846;0.225;0.340;0.000;27.753;0.215;0.002;11.295;0.344;0.004;17.774;0.000;0.004;29266;9755;3348.946;100468.377
8.812;5.806;2.937;15.751;8.593;0.170;0.066;17.616;0.221;0.340;0.000;27.991;0.210;0.003;11.666;0.383;0.002;16.981;0.000;0.004;30287;10095;3437.059;103111.773
8.671;5.888;2.890;15.023;8.463;0.173;0.069;18.026;0.282;0.424;0.000;28.738;0.208;0.003;11.494;0.325;0.003;16.763;0.000;0.004;29645;9881;3418.798;102563.936
8.745;5.749;2.915;16.199;8.195;0.170;0.066;18.438;0.222;0.339;0.000;27.766;0.209;0.003;10.954;0.312;0.003;17.118;0.000;0.004;29026;9675;3319.249;99577.471
8.836;5.795;2.945;15.029;8.255;0.171;0.072;17.654;0.314;0.405;0.000;29.058;0.210;0.003;11.220;0.374;0.002;17.227;0.000;0.004;32191;10730;3643.145;109294.337
8.957;5.865;2.986;15.319;8.092;0.170;0.066;17.382;0.218;0.330;0.000;29.416;0.217;0.003;10.955;0.350;0.003;17.471;0.000;0.004;30084;10028;3358.643;100759.293
8.770;5.867;2.923;14.990;8.383;0.176;0.070;17.738;0.223;0.368;0.000;29.340;0.211;0.003;11.127;0.357;0.003;17.005;0.000;0.004;30061;10020;3427.708;102831.252
8.729;5.827;2.910;15.914;8.415;0.170;0.072;17.784;0.257;0.390;0.000;28.685;0.211;0.003;11.076;0.316;0.003;16.698;0.000;0.004;29876;9958;3422.792;102683.767
9.000;5.858;3.000;17.782;7.896;0.165;0.071;17.390;0.218;0.364;0.000;27.407;0.206;0.003;10.903;0.494;0.003;17.091;0.000;0.004;29840;9946;3315.710;99471.290
8.801;5.754;2.934;16.957;8.279;0.174;0.064;17.393;0.223;0.405;0.000;28.489;0.209;0.003;10.955;0.312;0.002;16.528;0.000;0.004;30052;10017;3414.729;102441.882
8.706;5.778;2.902;16.935;8.578;0.174;0.068;17.634;0.282;0.418;0.000;27.555;0.210;0.002;11.102;0.324;0.003;16.710;0.000;0.004;30480;10160;3501.065;105031.943
8.841;5.697;2.947;15.206;8.542;0.176;0.067;17.625;0.221;0.332;0.000;28.541;0.208;0.003;11.801;0.374;0.003;16.896;0.000;0.004;29685;9895;3357.826;100734.780
8.795;5.818;2.932;16.417;8.268;0.173;0.065;17.427;0.219;0.371;0.000;28.216;0.207;0.003;10.962;0.349;0.004;17.312;0.000;0.004;29878;9959;3397.057;101911.711
8.686;5.788;2.895;16.982;8.521;0.174;0.069;17.588;0.220;0.362;0.000;27.879;0.210;0.002;10.999;0.360;0.002;16.627;0.000;0.004;29679;9893;3417.038;102511.142
8.700;5.768;2.900;16.576;8.517;0.174;0.066;17.719;0.223;0.340;0.000;28.017;0.211;0.003;11.087;0.317;0.003;16.742;0.000;0.004;30320;10106;3485.127;104553.799
8.794;5.899;2.931;16.435;8.119;0.168;0.071;17.437;0.306;0.386;0.000;28.366;0.201;0.003;10.976;0.312;0.002;17.211;0.000;0.004;31611;10537;3594.751;107842.523
8.700;5.740;2.900;17.000;8.326;0.172;0.066;17.564;0.219;0.368;0.000;28.088;0.211;0.004;11.011;0.350;0.003;16.615;0.000;0.004;29678;9892;3411.312;102339.364
8.736;5.719;2.912;17.502;8.641;0.174;0.068;17.528;0.265;0.375;0.000;27.291;0.208;0.003;11.039;0.319;0.002;16.576;0.000;0.004;31200;10400;3571.553;107146.582
8.824;5.898;2.941;13.986;8.435;0.177;0.064;17.785;0.281;0.425;0.000;30.220;0.219;0.003;11.365;0.352;0.003;16.681;0.000;0.003;30494;10164;3455.900;103676.988
8.806;5.761;2.935;15.967;8.247;0.173;0.067;17.667;0.221;0.486;0.000;27.984;0.209;0.003;11.391;0.407;0.002;17.168;0.000;0.004;30081;10027;3415.887;102476.621
8.739;5.788;2.913;16.808;8.607;0.177;0.074;17.461;0.221;0.387;0.000;28.157;0.210;0.002;10.939;0.356;0.003;16.591;0.000;0.004;30733;10244;3516.597;105497.901
8.713;5.767;2.904;15.892;8.432;0.174;0.079;17.525;0.220;0.372;0.000;29.119;0.216;0.002;11.034;0.316;0.002;16.611;0.000;0.004;29640;9880;3401.781;102053.434
8.811;5.718;2.937;16.008;8.039;0.168;0.072;18.178;0.216;0.368;0.000;28.246;0.216;0.003;11.631;0.312;0.002;16.534;0.000;0.004;30260;10086;3434.206;103026.167
8.820;5.705;2.940;16.756;8.262;0.174;0.068;17.645;0.220;0.338;0.000;27.173;0.211;0.003;11.083;0.316;0.002;17.745;0.000;0.004;30075;10025;3409.845;102295.337
