61.903;20.386;3.095;17.696;8.220;0.146;0.019;16.638;0.236;0.313;0.000;26.296;0.192;0.002;11.493;0.342;0.002;18.403;0.000;0.002;211237;10561;3412.364;102370.935
61.872;20.319;3.094;18.742;7.617;0.134;0.019;16.391;0.214;0.302;0.000;26.102;0.176;0.004;11.562;0.372;0.002;18.360;0.000;0.002;209399;10469;3384.408;101532.248
61.923;20.272;3.096;18.880;7.639;0.134;0.019;16.240;0.210;0.298;0.000;26.203;0.180;0.002;11.956;0.400;0.008;17.827;0.000;0.002;212701;10635;3434.939;103048.168
61.763;20.277;3.088;19.336;7.751;0.136;0.019;16.527;0.226;0.307;0.000;25.482;0.189;0.002;11.859;0.348;0.002;17.807;0.000;0.002;212888;10644;3446.870;103406.111
61.882;20.264;3.094;19.650;7.724;0.133;0.020;16.189;0.216;0.293;0.000;25.890;0.189;0.002;11.521;0.365;0.004;17.800;0.000;0.002;211948;10597;3425.034;102751.021
61.796;20.325;3.090;18.584;7.858;0.138;0.019;16.617;0.226;0.306;0.000;26.346;0.187;0.002;11.352;0.347;0.002;18.013;0.000;0.002;211488;10574;3422.350;102670.495
61.877;20.277;3.094;18.941;7.888;0.136;0.020;16.601;0.215;0.301;0.000;26.016;0.180;0.002;11.616;0.356;0.002;17.724;0.000;0.002;211969;10598;3425.673;102770.192
61.830;20.391;3.092;18.071;8.010;0.138;0.019;16.710;0.213;0.297;0.000;26.133;0.186;0.002;11.725;0.351;0.002;18.133;0.000;0.002;208917;10445;3378.866;101365.995
62.006;20.301;3.100;17.975;7.997;0.141;0.019;16.570;0.207;0.315;0.000;26.367;0.184;0.002;11.795;0.355;0.002;18.067;0.000;0.002;208718;10435;3366.092;100982.758
61.868;20.246;3.093;17.886;7.828;0.138;0.019;16.445;0.234;0.312;0.000;26.731;0.197;0.002;11.658;0.369;0.002;18.176;0.000;0.002;212455;10622;3433.991;103019.727
62.077;20.497;3.104;16.573;8.154;0.149;0.019;16.811;0.252;0.328;0.000;27.279;0.207;0.002;11.675;0.347;0.002;18.201;0.000;0.002;212406;10620;3421.663;102649.884
61.951;20.320;3.098;18.232;7.809;0.137;0.019;16.711;0.215;0.303;0.000;26.234;0.187;0.002;11.858;0.380;0.008;17.903;0.000;0.002;212102;10605;3423.679;102710.357
61.780;20.364;3.089;19.204;8.013;0.137;0.023;16.228;0.193;0.285;0.000;26.058;0.191;0.002;11.838;0.368;0.002;17.456;0.000;0.002;207397;10369;3357.022;100710.650
62.065;20.430;3.103;18.477;7.953;0.137;0.019;16.543;0.195;0.285;0.000;25.882;0.193;0.002;11.760;0.357;0.002;18.192;0.000;0.002;208032;10401;3351.840;100555.190
61.803;20.214;3.090;17.436;8.012;0.140;0.019;16.631;0.194;0.284;0.000;26.536;0.188;0.002;11.889;0.372;0.008;18.285;0.000;0.002;208422;10421;3372.386;101171.575
62.062;20.406;3.103;13.621;8.678;0.148;0.022;17.835;0.216;0.319;0.000;27.900;0.193;0.002;10.926;0.356;0.002;19.779;0.000;0.002;206962;10348;3334.770;100043.096
61.915;20.359;3.096;19.388;7.764;0.135;0.019;16.483;0.193;0.285;0.000;25.491;0.185;0.002;11.658;0.371;0.002;18.023;0.000;0.002;208565;10428;3368.566;101056.973
61.884;20.327;3.094;18.397;7.980;0.144;0.020;16.483;0.195;0.285;0.000;26.367;0.182;0.001;11.404;0.369;0.002;18.167;0.000;0.002;208353;10417;3366.823;101004.700
61.905;20.376;3.095;18.427;7.749;0.136;0.022;16.526;0.199;0.291;0.000;26.155;0.193;0.002;11.680;0.372;0.002;18.243;0.000;0.002;208487;10424;3367.827;101034.818
61.905;20.312;3.095;17.729;7.881;0.137;0.018;16.503;0.195;0.290;0.000;26.545;0.179;0.002;11.782;0.371;0.002;18.363;0.000;0.002;207514;10375;3352.127;100563.797
61.901;20.257;3.095;18.203;7.863;0.137;0.019;16.702;0.195;0.287;0.000;26.238;0.186;0.002;11.608;0.353;0.002;18.204;0.000;0.002;207163;10358;3346.703;100401.098
61.807;20.221;3.090;19.419;7.735;0.134;0.020;16.367;0.217;0.300;0.000;25.715;0.185;0.002;11.764;0.364;0.002;17.775;0.000;0.002;210787;10539;3410.428;102312.854
61.890;20.253;3.094;18.602;7.840;0.138;0.018;16.807;0.196;0.298;0.000;26.289;0.182;0.002;11.344;0.373;0.002;17.907;0.000;0.002;208122;10406;3362.795;100883.856
61.864;20.297;3.093;17.354;8.106;0.145;0.020;16.843;0.239;0.319;0.000;26.716;0.201;0.002;11.542;0.367;0.002;18.142;0.000;0.002;210876;10543;3408.703;102261.105
61.907;20.392;3.095;19.324;7.685;0.135;0.019;16.198;0.210;0.291;0.000;26.247;0.189;0.002;11.462;0.356;0.002;17.877;0.000;0.002;214072;10703;3457.942;103738.266
61.897;20.236;3.095;18.741;7.787;0.137;0.019;16.462;0.209;0.295;0.000;25.963;0.189;0.002;11.751;0.386;0.002;18.053;0.000;0.002;211256;10562;3413.011;102390.333
61.981;20.407;3.099;18.357;7.764;0.137;0.020;16.451;0.214;0.299;0.000;26.157;0.190;0.004;11.805;0.373;0.002;18.224;0.000;0.002;209570;10478;3381.171;101435.134
61.814;20.305;3.091;18.824;7.917;0.135;0.019;16.429;0.218;0.295;0.000;26.147;0.179;0.002;11.755;0.354;0.002;17.723;0.000;0.002;210362;10518;3403.140;102094.197
61.772;20.348;3.089;18.595;7.858;0.138;0.021;16.233;0.207;0.293;0.000;26.637;0.191;0.002;11.607;0.365;0.002;17.848;0.000;0.002;210662;10533;3410.310;102309.309
61.773;20.256;3.089;18.773;7.949;0.140;0.019;16.313;0.238;0.310;0.000;25.720;0.195;0.002;12.155;0.377;0.005;17.801;0.000;0.002;207795;10389;3363.841;100915.220
