0.002867
0.002933
0.002676
0.002919
0.003334
0.004854
0.002716
0.001818
0.001756
0.002264
0.003878
0.001944
0.003789
0.001933
0.002219
0.003980
0.002892
0.002560
0.002024
0.002747
0.003560
0.002040
0.003691
