0.009491
0.011130
0.011304
0.011236
0.010766
0.010663
0.011570
0.011520
0.011512
0.010757
0.010399
0.011222
0.011936
0.009431
0.010546
0.009848
0.011364
0.010331
0.010175
0.010800
0.010111
0.010737
0.010303
0.010623
0.010710
