3;588.823529411765
4;1010.44444444444
5;1393.89473684211
6;2029.5
7;2724.52631578947
8;3209.95238095238
9;4306.65
10;4570.72727272727
11;5587.04545454545
12;5674.32
13;7315.39130434783
14;7473.61538461538
15;6084.86111111111
16;10032.12
17;10470.4444444444
18;12265.5384615385
19;12547.75
20;15079.3076923077
21;16771.5384615385
22;17758.4444444444
23;19563.5769230769
24;20140.0714285714
25;18646.6060606061
26;19655.6176470588
27;22369.25
28;25035.8064516129
29;25883.96875
30;22585.325
